words,num,freq
algen,19852,1.62E-05
algeo,14188,1.16E-05
alger,479286,0.000390701
algie,20208,1.65E-05
algis,43780,3.57E-05
algoa,36969,3.01E-05
algol,162346,0.00013234
algor,79868,6.51E-05
algos,14729,1.20E-05
algra,13683,1.12E-05
algum,21242,1.73E-05
algun,40499,3.30E-05
alian,31765,2.59E-05
alias,7132147,0.005813931
alibi,448710,0.000365776
alica,42033,3.43E-05
alice,11994061,0.00977723
alici,21085,1.72E-05
alick,29545,2.41E-05
alico,51362,4.19E-05
alida,103623,8.45E-05
alief,155727,0.000126944
alien,10490554,0.008551613
aliev,51905,4.23E-05
alife,105279,8.58E-05
align,5478643,0.00446604
aliis,18582,1.51E-05
alija,26682,2.18E-05
alika,16729,1.36E-05
alike,6220739,0.005070976
aliki,61443,5.01E-05
alila,28245,2.30E-05
alima,25446,2.07E-05
alina,320005,0.000260859
aline,267309,0.000217903
alink,60976,4.97E-05
alion,28945,2.36E-05
alisa,432582,0.000352629
alise,44465,3.62E-05
alism,16294,1.33E-05
aliso,367140,0.000299282
alist,270374,0.000220401
alita,67737,5.52E-05
alite,20736,1.69E-05
alito,4695823,0.003827906
ality,91497,7.46E-05
aliud,14522,1.18E-05
aliue,30975,2.53E-05
alium,25844,2.11E-05
alive,16064787,0.013095575
aliya,86771,7.07E-05
aliza,73837,6.02E-05
alize,100069,8.16E-05
alkan,56025,4.57E-05
alken,42559,3.47E-05
alker,33808,2.76E-05
alkis,15918,1.30E-05
alkon,20686,1.69E-05
alkor,22352,1.82E-05
alkyd,101898,8.31E-05
alkyl,637228,0.000519451
allah,5096394,0.004154441
allai,24620,2.01E-05
allam,39893,3.25E-05
allan,5945293,0.00484644
allas,22926,1.87E-05
allay,203474,0.000165866
allee,204946,0.000167066
alleg,20212,1.65E-05
allel,39827,3.25E-05
allem,142860,0.000116456
allen,22368068,0.018233837
aller,655865,0.000534643
alles,1206859,0.000983798
alley,4541475,0.003702086
allez,138557,0.000112948
allia,17120,1.40E-05
allie,784184,0.000639245
allin,230202,0.000187654
allis,603850,0.000492242
allll,14892,1.21E-05
alloa,170560,0.000139036
alloc,417394,0.000340248
allof,25620,2.09E-05
alloi,13203,1.08E-05
allok,82254,6.71E-05
allom,17607,1.44E-05
allon,54416,4.44E-05
allos,39639,3.23E-05
allot,396325,0.000323073
allow,67052567,0.054659418
alloy,5468839,0.004458048
allpm,84555,6.89E-05
allre,24009,1.96E-05
allso,24213,1.97E-05
allum,33010,2.69E-05
allwn,40826,3.33E-05
allyl,130966,0.00010676
allyn,939209,0.000765617
almac,20585,1.68E-05
almak,14027,1.14E-05
alman,36689,2.99E-05
almar,52743,4.30E-05
almas,48769,3.98E-05
almay,113331,9.24E-05
almaz,30711,2.50E-05
almen,104303,8.50E-05
almer,22586,1.84E-05
almes,44838,3.66E-05
almog,25481,2.08E-05
almon,73918,6.03E-05
almos,34614,2.82E-05
alnap,12972,1.06E-05
alnum,31229,2.55E-05
alnus,79084,6.45E-05
aload,36237,2.95E-05
aloan,24753,2.02E-05
aloes,66464,5.42E-05
alofa,13311,1.09E-05
alofi,18675,1.52E-05
aloft,497342,0.00040542
aloha,2099181,0.001711195
alois,183079,0.000149241
aloka,13760,1.12E-05
alola,17819,1.45E-05
aloma,34421,2.81E-05
alona,64386,5.25E-05
alone,39326417,0.032057819
along,83444756,0.068021882
aloni,28711,2.34E-05
alons,17740,1.45E-05
aloof,294291,0.000239898
alora,58145,4.74E-05
alors,267846,0.000218341
alosa,22463,1.83E-05
aloud,3743858,0.003051891
alows,17615,1.44E-05
aloys,23196,1.89E-05
alpay,20405,1.66E-05
alpen,234450,0.000191117
alper,141267,0.000115157
alpes,912218,0.000743615
alpha,27832836,0.022688566
alpin,112589,9.18E-05
alpsp,22506,1.83E-05
alred,16583,1.35E-05
alric,15188,1.24E-05
alril,27400,2.23E-05
alroy,16418,1.34E-05
alsat,36085,2.94E-05
alsea,59398,4.84E-05
alsek,16917,1.38E-05
alsen,27946,2.28E-05
alsey,16176,1.32E-05
alsip,163732,0.00013347
alson,26913,2.19E-05
alsop,152770,0.000124534
alsto,92811,7.57E-05
alsup,39090,3.19E-05
altaf,52116,4.25E-05
altai,150409,0.000122609
altan,75178,6.13E-05
altar,2627835,0.002142139
altas,70737,5.77E-05
altay,43686,3.56E-05
altcs,16339,1.33E-05
altea,183495,0.00014958
altec,1348273,0.001099075
altek,14164,1.15E-05
alten,148221,0.000120826
alter,7831337,0.006383892
altes,144655,0.000117919
altex,21472,1.75E-05
altgr,49001,3.99E-05
altha,34562,2.82E-05
altho,159231,0.000129801
altid,20710,1.69E-05
altin,23692,1.93E-05
altis,90766,7.40E-05
altix,123351,0.000100552
altom,17452,1.42E-05
alton,1894033,0.001543964
altos,1143776,0.000932375
altra,136787,0.000111505
altre,274062,0.000223408
altri,389451,0.00031747
altro,366698,0.000298922
altru,43157,3.52E-05
alttp,28179,2.30E-05
altum,30628,2.50E-05
altun,17376,1.42E-05
altus,375736,0.00030629
alues,42884,3.50E-05
alukh,60814,4.96E-05
aluko,15602,1.27E-05
alula,13600,1.11E-05
aluma,32093,2.62E-05
alumi,32034,2.61E-05
alumn,22609,1.84E-05
alums,271859,0.000221612
alura,21593,1.76E-05
aluva,18244,1.49E-05
alvah,39149,3.19E-05
alvan,32140,2.62E-05
alvar,106564,8.69E-05
alves,321325,0.000261935
alvey,156617,0.00012767
alvie,43925,3.58E-05
alvin,2232995,0.001820276
alvis,145065,0.000118253
alvor,57606,4.70E-05
alwan,22195,1.81E-05
alwar,59921,4.88E-05
alway,201600,0.000164339
alwil,51667,4.21E-05
alwin,51132,4.17E-05
alwis,14078,1.15E-05
alwyn,130566,0.000106434
alyce,131491,0.000107188
alynn,15642,1.28E-05
alysa,24103,1.96E-05
alyse,36466,2.97E-05
alyth,25154,2.05E-05
alzip,20670,1.68E-05
amach,24105,1.96E-05
amaco,30490,2.49E-05
amada,91521,7.46E-05
amadi,29922,2.44E-05
amado,166650,0.000135849
amahl,20095,1.64E-05
amain,28001,2.28E-05
amala,14520,1.18E-05
amame,13584,1.11E-05
amami,38573,3.14E-05
amana,792978,0.000646414
amand,95707,7.80E-05
amani,112836,9.20E-05
amann,71512,5.83E-05
amano,188474,0.000153639
amant,76000,6.20E-05
amapa,12982,1.06E-05
amapi,75021,6.12E-05
amara,385614,0.000314342
amarc,62926,5.13E-05
amare,121399,9.90E-05
amari,275229,0.000224359
amaro,107617,8.77E-05
amarr,36818,3.00E-05
amaru,59466,4.85E-05
amasa,79757,6.50E-05
amass,181774,0.000148177
amata,41838,3.41E-05
amate,27910,2.28E-05
amati,84276,6.87E-05
amato,555291,0.000452658
amatt,12782,1.04E-05
amaya,825410,0.000672852
amaze,791672,0.000645349
amazo,21366,1.74E-05
ambac,49260,4.02E-05
ambar,56615,4.62E-05
ambas,33949,2.77E-05
amben,18294,1.49E-05
amber,11065507,0.009020299
ambia,17361,1.42E-05
ambie,16069,1.31E-05
ambig,13010,1.06E-05
ambin,19623,1.60E-05
ambio,28227,2.30E-05
ambir,15061,1.23E-05
ambit,247267,0.000201565
amble,141586,0.000115417
ambnt,37208,3.03E-05
ambon,79207,6.46E-05
ambos,104687,8.53E-05
amboy,405331,0.000330415
ambra,169802,0.000138418
ambre,83144,6.78E-05
ambro,29778,2.43E-05
ambry,16543,1.35E-05
ambur,19948,1.63E-05
amcan,22278,1.82E-05
amcas,29828,2.43E-05
amcat,16369,1.33E-05
amcis,42227,3.44E-05
amcol,33476,2.73E-05
amcom,28694,2.34E-05
amcor,138728,0.000113087
amdar,25747,2.10E-05
amdes,17850,1.46E-05
amdex,18721,1.53E-05
amdmb,101666,8.29E-05
amdur,17798,1.45E-05
ameda,75534,6.16E-05
amedd,39607,3.23E-05
ameen,80276,6.54E-05
ameer,56160,4.58E-05
amela,14543,1.19E-05
amena,45586,3.72E-05
amend,7806844,0.006363926
ameno,19540,1.59E-05
ament,68334,5.57E-05
amera,40494,3.30E-05
ameri,519476,0.000423463
amery,172884,0.00014093
amess,35912,2.93E-05
amfar,17909,1.46E-05
amflo,21658,1.77E-05
amgen,328210,0.000267548
amica,179868,0.000146623
amici,498099,0.000406037
amick,76511,6.24E-05
amico,781408,0.000636982
amida,82217,6.70E-05
amide,316773,0.000258225
amido,25154,2.05E-05
amiel,81370,6.63E-05
amien,32415,2.64E-05
amies,35247,2.87E-05
amiga,2201683,0.001794752
amigo,1094662,0.000892339
amika,80828,6.59E-05
amilo,412754,0.000336466
amily,74496,6.07E-05
amime,19578,1.60E-05
amina,240265,0.000195857
amine,689951,0.000562429
aming,15395,1.25E-05
amini,52576,4.29E-05
amino,8273641,0.006744446
amiot,19103,1.56E-05
amira,165908,0.000135244
amiri,90895,7.41E-05
amish,1424712,0.001161386
amiss,271389,0.000221229
amita,55623,4.53E-05
amite,141493,0.000115341
amity,540428,0.000440542
amiya,16181,1.32E-05
amjad,77869,6.35E-05
amkor,37597,3.06E-05
amlaw,12854,1.05E-05
amlin,34353,2.80E-05
amlwg,35549,2.90E-05
amman,907030,0.000739386
ammar,133208,0.000108588
ammco,25689,2.09E-05
ammer,22143,1.81E-05
ammon,296510,0.000241707
amnio,26543,2.16E-05
amnon,95417,7.78E-05
amoco,336893,0.000274626
amode,31893,2.60E-05
amona,15134,1.23E-05
among,83431590,0.06801115
amont,16096,1.31E-05
amora,45512,3.71E-05
amorc,13847,1.13E-05
amore,952989,0.000776851
amori,20907,1.70E-05
amort,52215,4.26E-05
amory,232941,0.000189887
amoss,17990,1.47E-05
amost,21047,1.72E-05
amour,1346779,0.001097857
amous,15400,1.26E-05
amout,42830,3.49E-05
ampac,23339,1.90E-05
ampad,30491,2.49E-05
ampas,34338,2.80E-05
ampco,32010,2.61E-05
amped,318536,0.000259662
ampeg,201053,0.000163893
amper,22877,1.86E-05
ampex,87440,7.13E-05
amphi,38388,3.13E-05
ample,3187842,0.002598642
ampli,128884,0.000105063
amply,321480,0.000262062
ampro,54826,4.47E-05
ampus,20710,1.69E-05
amram,68236,5.56E-05
amran,14512,1.18E-05
amray,14313,1.17E-05
amref,51679,4.21E-05
amrep,22338,1.82E-05
amrey,16388,1.34E-05
amrik,13482,1.10E-05
amrit,117386,9.57E-05
amrum,14422,1.18E-05
amsat,197025,0.000160609
amsco,79782,6.50E-05
amsec,14758,1.20E-05
amsel,55154,4.50E-05
amser,182105,0.000148447
amsta,16594,1.35E-05
amtar,23274,1.90E-05
amtec,23029,1.88E-05
amtex,15612,1.27E-05
amuck,70822,5.77E-05
amule,99361,8.10E-05
amuro,41874,3.41E-05
amuse,554922,0.000452357
amust,36040,2.94E-05
amvia,15503,1.26E-05
amway,283150,0.000230816
amwso,32071,2.61E-05
amyot,29318,2.39E-05
amzon,14366,1.17E-05
anaal,529146,0.000431345
anaba,13767,1.12E-05
anabl,26551,2.16E-05
anacs,46579,3.80E-05
anada,68206,5.56E-05
anafi,17617,1.44E-05
anais,329792,0.000268837
anale,413767,0.000337292
analg,62488,5.09E-05
anali,88620,7.22E-05
anall,14404,1.17E-05
analo,16287,1.33E-05
anals,53336,4.35E-05
analy,264487,0.000215603
aname,97465,7.95E-05
anand,1407981,0.001147748
ananl,52904,4.31E-05
anant,85573,6.98E-05
anapa,13423,1.09E-05
anara,18875,1.54E-05
anare,14103,1.15E-05
anark,24540,2.00E-05
anata,97604,7.96E-05
anaya,113854,9.28E-05
anbar,160504,0.000130838
ancap,15680,1.28E-05
anced,37581,3.06E-05
ancel,30455,2.48E-05
ancer,33443,2.73E-05
ances,98470,8.03E-05
ancha,23481,1.91E-05
anche,472445,0.000385124
ancho,95151,7.76E-05
ancic,42272,3.45E-05
ancil,13087,1.07E-05
ancol,17047,1.39E-05
ancon,27256,2.22E-05
ancor,56519,4.61E-05
ancsa,25045,2.04E-05
andal,26375,2.15E-05
andar,96114,7.83E-05
andas,24479,2.00E-05
anded,20337,1.66E-05
andee,33934,2.77E-05
andel,127274,0.00010375
anden,48559,3.96E-05
ander,232911,0.000189863
andes,1076878,0.000877841
andet,18627,1.52E-05
andgt,13008,1.06E-05
andie,237958,0.000193977
andin,24345,1.98E-05
andis,147920,0.00012058
andoh,14963,1.22E-05
andon,34046,2.78E-05
andor,134268,0.000109452
andra,331380,0.000270132
andre,4737505,0.003861884
andri,21782,1.78E-05
andro,154794,0.000126184
andru,82994,6.77E-05
andrx,41538,3.39E-05
andry,34622,2.82E-05
andto,19394,1.58E-05
andyb,21141,1.72E-05
andyc,13093,1.07E-05
andyf,17822,1.45E-05
andyp,21943,1.79E-05
andys,82537,6.73E-05
andyt,56747,4.63E-05
aneel,20576,1.68E-05
anees,45030,3.67E-05
aneja,12946,1.06E-05
anejo,31287,2.55E-05
aneka,25948,2.12E-05
anele,62912,5.13E-05
anent,27966,2.28E-05
anera,15094,1.23E-05
aneta,87147,7.10E-05
aneth,22274,1.82E-05
anexo,27250,2.22E-05
anfal,34296,2.80E-05
anfon,91006,7.42E-05
angad,20688,1.69E-05
angap,13051,1.06E-05
angas,37853,3.09E-05
angel,25294123,0.020619077
angen,259127,0.000211233
anger,7991036,0.006514074
anges,125722,0.000102485
angew,139213,0.000113483
angie,2281695,0.001859975
angio,56604,4.61E-05
angis,28780,2.35E-05
angle,17016075,0.013871039
anglo,2798286,0.002281086
angol,35288,2.88E-05
angra,110484,9.01E-05
angry,9267505,0.007554617
angst,1232364,0.001004589
angua,23430,1.91E-05
angul,13715,1.12E-05
angus,3016497,0.002458966
anhui,279118,0.000227529
aniak,36744,3.00E-05
anial,20827,1.70E-05
anica,15274,1.25E-05
anice,23883,1.95E-05
anick,14629,1.19E-05
aniel,24086,1.96E-05
aniem,15815,1.29E-05
anies,13770,1.12E-05
anije,13156,1.07E-05
anika,108223,8.82E-05
anike,13396,1.09E-05
aniko,18827,1.53E-05
anila,17845,1.45E-05
anile,14401,1.17E-05
anima,559141,0.000455796
animd,12999,1.06E-05
anime,31334688,0.02554318
animi,21791,1.78E-05
animl,15122,1.23E-05
animo,55243,4.50E-05
animr,13879,1.13E-05
anims,27950,2.28E-05
animw,13616,1.11E-05
anina,40811,3.33E-05
anine,17044,1.39E-05
anini,19745,1.61E-05
anino,13352,1.09E-05
anion,504530,0.000411279
anisa,41767,3.40E-05
anise,324336,0.00026439
anish,111515,9.09E-05
anism,46146,3.76E-05
aniso,13707,1.12E-05
anita,3972924,0.003238619
anite,35735,2.91E-05
aniwa,21373,1.74E-05
anjan,60919,4.97E-05
anjar,15885,1.29E-05
anjie,19215,1.57E-05
anjme,12749,1.04E-05
anjos,20719,1.69E-05
anjou,231958,0.000189086
anjum,37814,3.08E-05
anker,175826,0.000143329
ankit,60569,4.94E-05
ankle,4146793,0.003380352
ankme,12953,1.06E-05
ankry,29546,2.41E-05
ankur,110684,9.02E-05
anlen,37455,3.05E-05
anmal,21758,1.77E-05
anmed,19380,1.58E-05
anmes,29443,2.40E-05
anmie,24525,2.00E-05
anmol,27086,2.21E-05
annah,23610,1.92E-05
annai,13782,1.12E-05
annal,91257,7.44E-05
annam,33225,2.71E-05
annan,1581335,0.001289061
annas,115640,9.43E-05
annat,53865,4.39E-05
annce,38616,3.15E-05
annee,91139,7.43E-05
annen,37646,3.07E-05
anner,33339,2.72E-05
annes,385141,0.000313956
annet,71348,5.82E-05
annex,8465905,0.006901174
annia,15644,1.28E-05
annie,6267924,0.00510944
annik,14538,1.19E-05
annin,57512,4.69E-05
annis,160936,0.000131191
anniv,200161,0.000163166
annog,34906,2.85E-05
annon,23110,1.88E-05
annos,14678,1.20E-05
annot,107437,8.76E-05
annou,28277,2.31E-05
annoy,1497815,0.001220978
annua,60727,4.95E-05
annul,146490,0.000119415
annum,2390404,0.001948592
annus,63427,5.17E-05
annwn,14217,1.16E-05
anodd,25972,2.12E-05
anode,768949,0.000626826
anoka,385959,0.000314623
anole,39883,3.25E-05
anoma,14611,1.19E-05
anome,13128,1.07E-05
anomy,22835,1.86E-05
anong,35435,2.89E-05
anony,42632,3.48E-05
anoop,72187,5.88E-05
anoth,49849,4.06E-05
anoto,31907,2.60E-05
anouk,224327,0.000182865
anout,24154,1.97E-05
anova,661864,0.000539533
anpec,41687,3.40E-05
anprm,36231,2.95E-05
anqqa,21998,1.79E-05
ansal,13540,1.10E-05
ansan,17338,1.41E-05
ansar,181287,0.00014778
ansay,17121,1.40E-05
ansco,35500,2.89E-05
ansel,503986,0.000410836
ansem,16761,1.37E-05
ansen,26721,2.18E-05
anseo,31939,2.60E-05
anser,135651,0.000110579
anshe,17945,1.46E-05
anshu,14450,1.18E-05
ansia,32278,2.63E-05
ansic,57951,4.72E-05
anson,747438,0.000609291
anssi,34303,2.80E-05
ansto,74498,6.07E-05
ansty,27740,2.26E-05
ansul,16067,1.31E-05
ansys,294284,0.000239892
antal,226145,0.000184347
antar,62848,5.12E-05
antas,14611,1.19E-05
antbo,17038,1.39E-05
antcn,555782,0.000453058
antea,17120,1.40E-05
antec,1530204,0.00124738
anted,16159,1.32E-05
antee,23134,1.89E-05
antel,30707,2.50E-05
anten,61946,5.05E-05
antes,472677,0.000385313
antex,90481,7.38E-05
antho,24586,2.00E-05
anthr,29704,2.42E-05
anthy,109321,8.91E-05
antia,14634,1.19E-05
antic,147936,0.000120593
antik,149829,0.000122137
antil,17296,1.41E-05
antin,70932,5.78E-05
antiq,40358,3.29E-05
antis,61179,4.99E-05
antix,16559,1.35E-05
antje,249880,0.000203695
antle,51878,4.23E-05
antlr,310971,0.000253495
anton,2794807,0.00227825
antos,20436,1.67E-05
antra,14888,1.21E-05
antsy,82656,6.74E-05
antti,218808,0.000178366
antun,12751,1.04E-05
antwi,15794,1.29E-05
antya,26985,2.20E-05
anuak,13944,1.14E-05
anual,263967,0.000215179
anuar,14319,1.17E-05
anume,16200,1.32E-05
anura,97111,7.92E-05
anver,36108,2.94E-05
anvik,30950,2.52E-05
anvil,936808,0.00076366
anvin,84694,6.90E-05
anvsa,94609,7.71E-05
anwar,521056,0.000424751
anway,44530,3.63E-05
anwer,28383,2.31E-05
anyof,15453,1.26E-05
anyon,37349,3.04E-05
anzac,529381,0.000431537
anzai,28772,2.35E-05
anzca,13854,1.13E-05
anzfa,35034,2.86E-05
anzio,65714,5.36E-05
anzor,78021,6.36E-05
anzus,21733,1.77E-05
aobjn,48543,3.96E-05
aobut,27576,2.25E-05
aoife,71772,5.85E-05
aonbs,19421,1.58E-05
aonix,15151,1.24E-05
aopen,1501032,0.0012236
aoril,27431,2.24E-05
aorta,641057,0.000522572
aorto,13789,1.12E-05
aoshi,90061,7.34E-05
aosis,14247,1.16E-05
aosta,320547,0.000261301
aotea,30831,2.51E-05
aotus,16702,1.36E-05
aound,14269,1.16E-05
apace,154873,0.000126248
apaci,22142,1.80E-05
apacs,25612,2.09E-05
apana,18258,1.49E-05
apani,44382,3.62E-05
aparc,13493,1.10E-05
aparo,25875,2.11E-05
apars,87038,7.10E-05
apart,16507181,0.013456202
apcug,18923,1.54E-05
apdip,27584,2.25E-05
apdiv,12973,1.06E-05
apear,124122,0.000101181
apeil,27402,2.23E-05
apeks,42537,3.47E-05
apers,39349,3.21E-05
apert,36425,2.97E-05
apexi,221499,0.00018056
apfel,47724,3.89E-05
apfil,27391,2.23E-05
apgar,114178,9.31E-05
apges,44629,3.64E-05
apgil,27289,2.22E-05
aphex,429059,0.000349757
aphid,295138,0.000240588
aphis,389447,0.000317467
aphra,46107,3.76E-05
apics,91233,7.44E-05
aping,42534,3.47E-05
apion,16362,1.33E-05
apirl,89420,7.29E-05
apium,21937,1.79E-05
aplac,21277,1.73E-05
aplay,13841,1.13E-05
aplet,14049,1.15E-05
apley,17645,1.44E-05
aplin,59328,4.84E-05
aplix,30482,2.48E-05
aplus,109783,8.95E-05
apmis,14238,1.16E-05
apnea,950562,0.000774872
apnic,5363789,0.004372414
apoch,14519,1.18E-05
apoel,13048,1.06E-05
apoio,77608,6.33E-05
apolo,97861,7.98E-05
apops,15686,1.28E-05
aposp,20128,1.64E-05
apoyo,118715,9.68E-05
appal,27269,2.22E-05
appar,77227,6.30E-05
appdb,37573,3.06E-05
appea,26329,2.15E-05
appel,812311,0.000662174
appen,37643,3.07E-05
appia,72587,5.92E-05
appic,22145,1.81E-05
appid,116725,9.52E-05
appin,96379,7.86E-05
appiq,17761,1.45E-05
apple,50551171,0.041207932
appli,538937,0.000439327
applr,13806,1.13E-05
appls,24069,1.96E-05
apply,76341478,0.062231484
appon,15597,1.27E-05
appox,13572,1.11E-05
appre,43287,3.53E-05
appro,352278,0.000287167
apprx,50582,4.12E-05
appts,73494,5.99E-05
appui,68595,5.59E-05
apres,282360,0.000230172
apria,44083,3.59E-05
aprii,42842,3.49E-05
aprik,27394,2.23E-05
april,149976767,0.122256957
aprim,27399,2.23E-05
aprio,27649,2.25E-05
aprip,27416,2.23E-05
aprjl,27384,2.23E-05
aprkl,27385,2.23E-05
aprli,27442,2.24E-05
aprll,42986,3.50E-05
aprol,27511,2.24E-05
apron,1617357,0.001318425
aprox,301199,0.000245529
aprsd,45348,3.70E-05
aprul,27409,2.23E-05
apryl,19512,1.59E-05
apsis,53093,4.33E-05
apsos,17502,1.43E-05
apted,47832,3.90E-05
apter,75596,6.16E-05
aptil,27437,2.24E-05
aptly,598371,0.000487776
aptop,21701,1.77E-05
aptos,320188,0.000261008
aptus,18738,1.53E-05
apuls,21719,1.77E-05
apvma,46029,3.75E-05
apwil,27334,2.23E-05
aqaba,180598,0.000147219
aqdas,25412,2.07E-05
aqeel,17126,1.40E-05
aqhna,105716,8.62E-05
aqsis,53044,4.32E-05
aquae,38767,3.16E-05
aquat,118840,9.69E-05
aquel,34744,2.83E-05
aquia,27037,2.20E-05
aquin,44343,3.61E-05
aquis,95264,7.77E-05
aquos,457592,0.000373016
aqute,13377,1.09E-05
araba,85785,6.99E-05
arabe,358391,0.000292151
arabi,200271,0.000163255
arabo,30183,2.46E-05
arabs,2444955,0.00199306
araby,67455,5.50E-05
arado,19992,1.63E-05
arago,48629,3.96E-05
araki,167235,0.000136325
arall,164785,0.000134328
arama,79381,6.47E-05
arana,90777,7.40E-05
arang,53813,4.39E-05
arann,23602,1.92E-05
arant,18723,1.53E-05
arany,12863,1.05E-05
arars,32570,2.66E-05
arash,331143,0.000269939
arata,70845,5.78E-05
arate,31525,2.57E-05
arath,14982,1.22E-05
arati,17519,1.43E-05
arato,18527,1.51E-05
arava,112052,9.13E-05
arawa,27506,2.24E-05
araya,75693,6.17E-05
araye,28997,2.36E-05
arazi,18992,1.55E-05
arbab,22222,1.81E-05
arban,16444,1.34E-05
arbat,42698,3.48E-05
arbel,65029,5.30E-05
arben,29665,2.42E-05
arber,42755,3.49E-05
arbib,32464,2.65E-05
arbic,21258,1.73E-05
arbil,35182,2.87E-05
arboi,18899,1.54E-05
arbol,44123,3.60E-05
arbon,42838,3.49E-05
arbor,5057261,0.004122541
arbre,176146,0.000143589
arbus,84680,6.90E-05
arbys,14577,1.19E-05
arcam,138961,0.000113277
arcas,20471,1.67E-05
arcat,67631,5.51E-05
arced,26654,2.17E-05
arcee,21353,1.74E-05
arceo,18268,1.49E-05
archa,17496,1.43E-05
arche,212646,0.000173343
archi,260000,0.000211945
archs,94008,7.66E-05
archt,26531,2.16E-05
archy,119929,9.78E-05
arcom,110201,8.98E-05
arcon,50886,4.15E-05
arcor,67661,5.52E-05
arcos,151492,0.000123492
arcot,33786,2.75E-05
arcss,17557,1.43E-05
arcus,129194,0.000105315
ardal,181205,0.000147713
ardan,25094,2.05E-05
ardea,78762,6.42E-05
ardec,17911,1.46E-05
ardee,31234,2.55E-05
arden,2063576,0.001682171
ardex,26859,2.19E-05
ardis,76842,6.26E-05
ardon,18990,1.55E-05
ardor,155258,0.000126562
areal,289091,0.000235659
areas,121986327,0.099439916
areca,78703,6.42E-05
areds,15611,1.27E-05
areer,28485,2.32E-05
areia,16118,1.31E-05
arekm,15090,1.23E-05
arena,13966572,0.011385167
arend,96252,7.85E-05
arene,37383,3.05E-05
arens,63708,5.19E-05
arent,846105,0.000689722
arete,181243,0.000147744
areti,34611,2.82E-05
aretz,18395,1.50E-05
areva,70373,5.74E-05
arexx,13937,1.14E-05
arfer,73922,6.03E-05
arfon,14556,1.19E-05
argan,26269,2.14E-05
